2021	2	0	1	1	1	1	1	1	1	1	1
2023	2	0	1	1	1	1	1	1	1	1	1
2029	2	0	0	1	1	1	1	1	0	0	1
2032	2	0	1	1	1	0	1	0	1	1	1
2034	2	0	.	.	.	.	.	.	.	.	.
2041	2	0	1	1	1	1	1	1	1	1	1
2042	2	0	.	.	.	.	.	.	.	.	.
2044	2	0	1	1	1	0	0	1	1	1	1
2045	2	1	1	1	1	1	1	1	1	1	1
2048	2	.	0	0	1	1	1	1	.	1	0
2049	2	.	.	.	.	.	.	.	.	.	.
2051	2	.	1	1	1	1	1	1	1	1	1
2052	2	0	1	1	1	1	1	1	1	1	1
2053	2	0	1	1	1	1	1	1	1	1	1
2058	2	.	1	1	1	1	1	1	1	1	1
2060	2	0	0	1	0	0	0	0	0	1	0
2062	2	0	0	1	1	0	1	1	1	1	0
2063	2	.	1	1	1	0	0	1	1	1	1
2066	2	0	1	1	1	1	1	1	1	1	1
